Order_ID,Order_Number,Product_Category,Origin_City,Destination_City,Region,Shipping_Mode,Distance_km,Shipment_Weight_tons,Emission_Factor_kgCO2_per_ton_km,Carbon_Emission_kgCO2,Delivery_Time_days,Late_Delivery_Flag,Sales_Amount_INR,Profit_INR,Sustainability_Score
805,ORD00805,Pharmaceuticals,Kolkata,Delhi,East India,Road - Medium Truck,614,7.2,0.1,442.08,12,1,99848.48,17402.09,87.79
806,ORD00806,Electronics,Ahmedabad,Bangalore,West India,Rail,1704,8.31,0.02,283.2,11,1,94852.43,14554.31,88.58
807,ORD00807,Groceries,Ahmedabad,Hyderabad,North India,Road - Medium Truck,909,2.66,0.1,241.79,9,1,50071.63,12280.19,88.79
808,ORD00808,Groceries,Ahmedabad,Delhi,East India,Rail,1806,8.54,0.02,308.46,4,0,78162.45,14899.14,98.46
809,ORD00809,Apparel,Hyderabad,Chennai,West India,Road - Medium Truck,575,5.99,0.1,344.43,8,1,34029.33,6079.63,88.28
810,ORD00810,Apparel,Delhi,Delhi,South India,Air,1702,7.01,0.6,7158.61,5,0,77469.95,14939.65,64.21
811,ORD00811,Pharmaceuticals,Pune,Pune,South India,Road - Medium Truck,1402,9.78,0.1,1371.16,10,1,58978.13,9451.61,83.14
812,ORD00812,Groceries,Kolkata,Mumbai,South India,Air,1632,1.11,0.6,1086.91,10,1,22892.17,8410.78,84.57
813,ORD00813,Electronics,Bangalore,Chennai,North India,Road - Heavy Truck,777,6.91,0.08,429.53,8,1,8045.62,1555.16,87.85
814,ORD00814,Electronics,Hyderabad,Delhi,South India,Air,1004,3.2,0.6,1927.68,8,1,32655.03,7924.76,80.36
815,ORD00815,Pharmaceuticals,Pune,Ahmedabad,North India,Rail,1732,8.67,0.02,300.33,3,0,42155.0,4347.09,98.5
816,ORD00816,Groceries,Bangalore,Kolkata,South India,Air,895,9.57,0.6,5139.09,7,0,17343.57,5867.28,74.3
817,ORD00817,Pharmaceuticals,Chennai,Hyderabad,West India,Air,80,3.12,0.6,149.76,7,0,99153.09,26402.54,99.25
818,ORD00818,Apparel,Kolkata,Pune,South India,Air,210,4.9,0.6,617.4,8,1,75042.62,23535.35,86.91
819,ORD00819,Pharmaceuticals,Mumbai,Pune,North India,Air,1819,2.87,0.6,3132.32,3,0,48493.67,6146.58,84.34
820,ORD00820,Electronics,Chennai,Ahmedabad,West India,Road - Medium Truck,696,8.91,0.1,620.14,5,0,31008.75,6560.68,96.9
821,ORD00821,Groceries,Ahmedabad,Bangalore,East India,Road - Heavy Truck,363,9.96,0.08,289.24,6,0,76762.7,19089.47,98.55
822,ORD00822,Groceries,Pune,Hyderabad,West India,Road - Medium Truck,1943,5.31,0.1,1031.73,11,1,7538.2,1570.51,84.84
823,ORD00823,Apparel,Ahmedabad,Ahmedabad,West India,Road - Medium Truck,93,4.27,0.1,39.71,3,0,28807.54,5394.79,99.8
824,ORD00824,Apparel,Bangalore,Bangalore,North India,Road - Heavy Truck,1042,1.28,0.08,106.7,8,1,72790.25,19557.5,89.47
825,ORD00825,Electronics,Kolkata,Bangalore,West India,Road - Heavy Truck,558,2.18,0.08,97.32,2,0,55792.11,15774.95,99.51
826,ORD00826,Electronics,Mumbai,Pune,East India,Rail,191,2.19,0.02,8.37,8,1,89805.33,21581.15,89.96
827,ORD00827,Furniture,Hyderabad,Chennai,South India,Air,69,1.0,0.6,41.4,4,0,9623.15,2759.74,99.79
828,ORD00828,Electronics,Chennai,Mumbai,South India,Road - Heavy Truck,164,0.65,0.08,8.53,4,0,98982.61,29582.44,99.96
829,ORD00829,Furniture,Chennai,Pune,West India,Road - Medium Truck,2149,0.92,0.1,197.71,9,1,15229.96,4597.28,89.01
830,ORD00830,Apparel,Delhi,Pune,South India,Road - Heavy Truck,483,2.71,0.08,104.71,7,0,38874.75,13525.05,99.48
831,ORD00831,Furniture,Pune,Kolkata,West India,Air,1190,2.59,0.6,1849.26,2,0,66744.77,19309.66,90.75
832,ORD00832,Apparel,Pune,Bangalore,East India,Road - Heavy Truck,2381,7.27,0.08,1384.79,10,1,21288.62,2390.49,83.08
833,ORD00833,Apparel,Delhi,Ahmedabad,West India,Road - Medium Truck,1352,6.54,0.1,884.21,2,0,97912.05,19591.11,95.58
834,ORD00834,Apparel,Chennai,Pune,South India,Road - Medium Truck,104,5.28,0.1,54.91,2,0,27097.56,5828.56,99.73
835,ORD00835,Furniture,Delhi,Chennai,West India,Road - Heavy Truck,1584,1.07,0.08,135.59,7,0,52379.02,17777.25,99.32
836,ORD00836,Groceries,Kolkata,Delhi,South India,Rail,1350,1.78,0.02,48.06,9,1,66142.2,11366.66,89.76
837,ORD00837,Furniture,Chennai,Pune,East India,Rail,893,3.76,0.02,67.15,11,1,56234.62,7198.62,89.66
838,ORD00838,Electronics,Bangalore,Chennai,South India,Road - Medium Truck,74,4.7,0.1,34.78,4,0,11138.6,2812.58,99.83
839,ORD00839,Pharmaceuticals,Mumbai,Pune,West India,Road - Heavy Truck,2298,2.15,0.08,395.26,4,0,83965.98,10114.22,98.02
840,ORD00840,Apparel,Kolkata,Ahmedabad,South India,Rail,859,2.06,0.02,35.39,4,0,28267.87,9810.91,99.82
841,ORD00841,Groceries,Bangalore,Ahmedabad,West India,Rail,2020,8.69,0.02,351.08,7,0,12601.52,1363.91,98.24
842,ORD00842,Electronics,Pune,Pune,North India,Air,1825,5.3,0.6,5803.5,8,1,77230.82,11902.73,60.98
843,ORD00843,Groceries,Kolkata,Ahmedabad,East India,Rail,675,6.15,0.02,83.03,7,0,57520.95,19976.46,99.58
844,ORD00844,Furniture,Bangalore,Chennai,North India,Air,2019,5.84,0.6,7074.58,8,1,11834.27,4248.54,54.63
845,ORD00845,Apparel,Pune,Ahmedabad,East India,Road - Heavy Truck,1582,8.69,0.08,1099.81,7,0,51688.1,6321.08,94.5
846,ORD00846,Furniture,Chennai,Pune,East India,Road - Heavy Truck,209,4.38,0.08,73.23,10,1,99284.88,36006.33,89.63
847,ORD00847,Groceries,Pune,Chennai,South India,Rail,2051,5.34,0.02,219.05,1,0,65323.08,18914.03,98.9
848,ORD00848,Furniture,Kolkata,Ahmedabad,South India,Air,1530,0.83,0.6,761.94,12,1,64940.51,12797.98,86.19
849,ORD00849,Electronics,Mumbai,Pune,West India,Rail,2418,2.85,0.02,137.83,1,0,95418.93,14078.61,99.31
850,ORD00850,Apparel,Kolkata,Pune,East India,Road - Heavy Truck,823,5.43,0.08,357.51,7,0,88220.59,30899.52,98.21
851,ORD00851,Furniture,Kolkata,Chennai,West India,Air,414,7.65,0.6,1900.26,6,0,15381.04,3510.21,90.5
852,ORD00852,Groceries,Pune,Kolkata,West India,Rail,739,0.56,0.02,8.28,2,0,82556.99,32983.7,99.96
853,ORD00853,Pharmaceuticals,Mumbai,Ahmedabad,South India,Road - Medium Truck,813,2.18,0.1,177.23,3,0,71884.48,24483.41,99.11
854,ORD00854,Groceries,Mumbai,Bangalore,North India,Road - Medium Truck,798,2.41,0.1,192.32,7,0,81871.97,28035.79,99.04
855,ORD00855,Furniture,Ahmedabad,Ahmedabad,North India,Rail,560,1.31,0.02,14.67,10,1,31292.41,9304.94,89.93
856,ORD00856,Electronics,Chennai,Delhi,West India,Road - Heavy Truck,79,1.08,0.08,6.83,1,0,68205.62,11133.74,99.97
857,ORD00857,Apparel,Hyderabad,Hyderabad,South India,Rail,1988,9.36,0.02,372.15,6,0,76906.61,16818.59,98.14
858,ORD00858,Electronics,Delhi,Ahmedabad,West India,Rail,1600,6.82,0.02,218.24,6,0,63026.86,6769.62,98.91
859,ORD00859,Furniture,Hyderabad,Ahmedabad,West India,Road - Medium Truck,553,0.74,0.1,40.92,12,1,87555.5,27681.52,89.8
860,ORD00860,Electronics,Hyderabad,Delhi,East India,Air,62,6.77,0.6,251.84,6,0,98687.23,11125.59,98.74
861,ORD00861,Apparel,Pune,Ahmedabad,North India,Air,2034,2.72,0.6,3319.49,2,0,43015.69,9300.95,83.4
862,ORD00862,Pharmaceuticals,Delhi,Bangalore,West India,Air,849,3.29,0.6,1675.93,10,1,72634.49,10099.27,81.62
863,ORD00863,Electronics,Ahmedabad,Chennai,South India,Road - Heavy Truck,2297,3.36,0.08,617.43,8,1,98785.86,25680.28,86.91
864,ORD00864,Furniture,Hyderabad,Pune,East India,Road - Medium Truck,416,2.12,0.1,88.19,1,0,15019.62,1531.87,99.56
865,ORD00865,Furniture,Ahmedabad,Mumbai,East India,Road - Medium Truck,2000,7.33,0.1,1466.0,11,1,95392.87,18965.97,82.67
866,ORD00866,Groceries,Pune,Chennai,South India,Road - Medium Truck,314,9.35,0.1,293.59,12,1,66178.72,18986.47,88.53
867,ORD00867,Furniture,Mumbai,Hyderabad,South India,Rail,409,1.6,0.02,13.09,10,1,15581.34,4642.13,89.93
868,ORD00868,Pharmaceuticals,Chennai,Pune,West India,Rail,2413,9.56,0.02,461.37,10,1,75007.2,23009.23,87.69
869,ORD00869,Electronics,Pune,Delhi,West India,Rail,567,7.83,0.02,88.79,4,0,54376.38,11936.42,99.56
870,ORD00870,Furniture,Kolkata,Bangalore,North India,Rail,1265,1.87,0.02,47.31,8,1,84535.58,21138.14,89.76
871,ORD00871,Groceries,Chennai,Ahmedabad,East India,Rail,555,3.43,0.02,38.07,10,1,30977.99,4513.47,89.81
872,ORD00872,Furniture,Delhi,Bangalore,West India,Air,1414,1.06,0.6,899.3,12,1,19506.71,3608.16,85.5
873,ORD00873,Groceries,Ahmedabad,Hyderabad,West India,Air,702,3.34,0.6,1406.81,6,0,99151.01,23361.68,92.97
874,ORD00874,Pharmaceuticals,Pune,Mumbai,South India,Air,1209,1.18,0.6,855.97,12,1,31824.59,3917.0,85.72
875,ORD00875,Apparel,Ahmedabad,Bangalore,South India,Rail,2427,7.65,0.02,371.33,12,1,87256.27,33485.73,88.14
876,ORD00876,Furniture,Delhi,Hyderabad,North India,Air,1242,7.11,0.6,5298.37,12,1,90235.72,30415.76,63.51
877,ORD00877,Electronics,Hyderabad,Ahmedabad,South India,Road - Medium Truck,1799,4.08,0.1,733.99,1,0,69547.3,24309.09,96.33
878,ORD00878,Groceries,Chennai,Delhi,North India,Road - Heavy Truck,2161,1.61,0.08,278.34,3,0,66759.29,14819.38,98.61
879,ORD00879,Groceries,Mumbai,Ahmedabad,West India,Road - Medium Truck,1289,4.27,0.1,550.4,11,1,70358.49,7995.07,87.25
880,ORD00880,Electronics,Ahmedabad,Chennai,North India,Rail,1873,6.51,0.02,243.86,2,0,39895.69,14522.03,98.78
881,ORD00881,Groceries,Kolkata,Bangalore,North India,Air,437,3.1,0.6,812.82,8,1,80462.65,27813.61,85.94
882,ORD00882,Groceries,Ahmedabad,Mumbai,North India,Rail,2251,1.1,0.02,49.52,1,0,22564.54,3523.22,99.75
883,ORD00883,Electronics,Ahmedabad,Hyderabad,North India,Road - Medium Truck,530,9.67,0.1,512.51,3,0,22163.1,4881.85,97.44
884,ORD00884,Electronics,Mumbai,Mumbai,East India,Road - Heavy Truck,894,1.72,0.08,123.01,5,0,67000.85,25035.12,99.38
885,ORD00885,Furniture,Kolkata,Delhi,East India,Rail,752,9.68,0.02,145.59,1,0,45189.88,5261.52,99.27
886,ORD00886,Pharmaceuticals,Chennai,Mumbai,North India,Air,2058,1.83,0.6,2259.68,6,0,71034.64,17275.63,88.7
887,ORD00887,Pharmaceuticals,Chennai,Hyderabad,East India,Road - Medium Truck,630,0.85,0.1,53.55,3,0,33472.38,5027.94,99.73
888,ORD00888,Furniture,Pune,Ahmedabad,North India,Road - Medium Truck,1778,7.43,0.1,1321.05,7,0,12064.17,3902.88,93.39
889,ORD00889,Apparel,Chennai,Hyderabad,South India,Rail,636,6.93,0.02,88.15,12,1,55910.91,21180.87,89.56
890,ORD00890,Pharmaceuticals,Chennai,Mumbai,East India,Air,1345,8.3,0.6,6698.1,1,0,99282.65,26797.56,66.51
891,ORD00891,Apparel,Hyderabad,Kolkata,South India,Road - Heavy Truck,2296,5.55,0.08,1019.42,2,0,43644.22,13145.32,94.9
892,ORD00892,Electronics,Mumbai,Bangalore,East India,Road - Medium Truck,451,3.1,0.1,139.81,7,0,40829.82,4465.47,99.3
893,ORD00893,Apparel,Mumbai,Delhi,South India,Air,1479,1.41,0.6,1251.23,9,1,71543.28,10043.28,83.74
894,ORD00894,Pharmaceuticals,Pune,Ahmedabad,South India,Rail,1645,9.49,0.02,312.22,11,1,22163.89,3505.76,88.44
895,ORD00895,Groceries,Kolkata,Delhi,East India,Rail,2153,0.59,0.02,25.41,3,0,72756.15,14749.94,99.87
896,ORD00896,Groceries,Kolkata,Kolkata,West India,Road - Medium Truck,1763,6.94,0.1,1223.52,6,0,72144.74,24894.89,93.88
897,ORD00897,Electronics,Mumbai,Mumbai,South India,Road - Medium Truck,406,3.4,0.1,138.04,6,0,95008.19,26416.61,99.31
898,ORD00898,Electronics,Pune,Bangalore,West India,Road - Heavy Truck,285,2.07,0.08,47.2,8,1,13035.59,4096.37,89.76
899,ORD00899,Furniture,Delhi,Pune,East India,Air,2230,5.39,0.6,7211.82,10,1,71298.79,19846.63,53.94
900,ORD00900,Furniture,Chennai,Bangalore,North India,Road - Medium Truck,2213,9.95,0.1,2201.93,8,1,69987.42,27105.65,78.99
901,ORD00901,Groceries,Bangalore,Hyderabad,North India,Rail,2154,8.47,0.02,364.89,8,1,38562.7,14836.15,88.18
902,ORD00902,Apparel,Kolkata,Ahmedabad,East India,Rail,1073,9.18,0.02,197.0,2,0,84014.01,12162.45,99.02
903,ORD00903,Pharmaceuticals,Delhi,Ahmedabad,West India,Rail,2379,2.52,0.02,119.9,11,1,42394.04,5217.99,89.4
904,ORD00904,Apparel,Bangalore,Pune,East India,Road - Heavy Truck,1935,3.88,0.08,600.62,1,0,36212.42,10640.37,97.0
905,ORD00905,Groceries,Mumbai,Ahmedabad,North India,Road - Heavy Truck,2065,1.46,0.08,241.19,3,0,23766.72,5734.22,98.79
906,ORD00906,Apparel,Pune,Bangalore,East India,Road - Medium Truck,1074,7.81,0.1,838.79,5,0,26479.05,7451.0,95.81
907,ORD00907,Electronics,Hyderabad,Chennai,North India,Road - Heavy Truck,1849,9.9,0.08,1464.41,7,0,20374.26,5987.56,92.68
908,ORD00908,Furniture,Chennai,Ahmedabad,East India,Road - Medium Truck,597,3.21,0.1,191.64,1,0,42481.87,7511.76,99.04
909,ORD00909,Apparel,Pune,Pune,South India,Road - Heavy Truck,2303,4.5,0.08,829.08,3,0,52078.92,10180.34,95.85
910,ORD00910,Furniture,Delhi,Hyderabad,West India,Road - Heavy Truck,136,9.6,0.08,104.45,1,0,16981.74,5039.57,99.48
911,ORD00911,Furniture,Bangalore,Bangalore,South India,Road - Heavy Truck,1235,4.63,0.08,457.44,7,0,31811.22,11936.06,97.71
912,ORD00912,Furniture,Ahmedabad,Mumbai,South India,Rail,1129,7.78,0.02,175.67,7,0,99454.42,32401.62,99.12
913,ORD00913,Furniture,Pune,Delhi,East India,Road - Medium Truck,2471,9.93,0.1,2453.7,2,0,64746.25,23009.66,87.73
914,ORD00914,Groceries,Pune,Kolkata,South India,Road - Medium Truck,1796,9.33,0.1,1675.67,1,0,6677.83,2271.18,91.62
915,ORD00915,Apparel,Mumbai,Kolkata,East India,Road - Medium Truck,2012,3.69,0.1,742.43,1,0,10828.22,2943.96,96.29
916,ORD00916,Electronics,Delhi,Delhi,East India,Rail,1762,9.46,0.02,333.37,3,0,28462.02,3741.85,98.33
917,ORD00917,Apparel,Ahmedabad,Hyderabad,East India,Road - Medium Truck,1197,3.21,0.1,384.24,3,0,91305.79,33762.28,98.08
918,ORD00918,Apparel,Hyderabad,Hyderabad,East India,Rail,105,1.56,0.02,3.28,3,0,69881.34,11800.23,99.98
919,ORD00919,Furniture,Mumbai,Delhi,South India,Road - Medium Truck,910,6.68,0.1,607.88,2,0,60511.09,22620.9,96.96
920,ORD00920,Apparel,Ahmedabad,Chennai,South India,Road - Medium Truck,454,7.19,0.1,326.43,6,0,12113.56,2859.12,98.37
921,ORD00921,Apparel,Hyderabad,Ahmedabad,North India,Road - Heavy Truck,1762,1.71,0.08,241.04,9,1,57297.09,18578.14,88.79
922,ORD00922,Furniture,Kolkata,Bangalore,East India,Air,1766,1.14,0.6,1207.94,1,0,54757.46,6256.96,93.96
923,ORD00923,Groceries,Ahmedabad,Mumbai,South India,Road - Heavy Truck,299,9.58,0.08,229.15,12,1,80467.09,15438.34,88.85
924,ORD00924,Apparel,Chennai,Bangalore,North India,Air,1623,7.63,0.6,7430.09,10,1,58437.37,16533.45,52.85
925,ORD00925,Groceries,Kolkata,Kolkata,South India,Road - Medium Truck,2475,5.93,0.1,1467.68,9,1,71188.57,9699.69,82.66
926,ORD00926,Furniture,Kolkata,Delhi,South India,Rail,2311,7.23,0.02,334.17,9,1,16314.82,5429.92,88.33
927,ORD00927,Furniture,Mumbai,Delhi,East India,Rail,1157,9.31,0.02,215.43,4,0,87971.37,33828.86,98.92
928,ORD00928,Apparel,Hyderabad,Delhi,North India,Rail,2299,3.58,0.02,164.61,10,1,30083.63,10827.6,89.18
929,ORD00929,Pharmaceuticals,Mumbai,Pune,East India,Rail,1195,2.58,0.02,61.66,9,1,21789.85,2364.6,89.69
930,ORD00930,Groceries,Bangalore,Ahmedabad,South India,Road - Medium Truck,953,8.26,0.1,787.18,11,1,35804.99,12131.6,86.06
931,ORD00931,Furniture,Chennai,Ahmedabad,South India,Air,2012,4.0,0.6,4828.8,3,0,13900.65,4803.31,75.86
932,ORD00932,Pharmaceuticals,Chennai,Mumbai,South India,Rail,717,0.7,0.02,10.04,11,1,89099.04,13788.1,89.95
933,ORD00933,Pharmaceuticals,Bangalore,Delhi,North India,Road - Heavy Truck,1913,4.55,0.08,696.33,2,0,91367.45,9948.49,96.52
934,ORD00934,Electronics,Bangalore,Chennai,North India,Air,500,4.15,0.6,1245.0,11,1,83523.41,14279.69,83.78
935,ORD00935,Pharmaceuticals,Hyderabad,Mumbai,South India,Rail,105,1.86,0.02,3.91,2,0,80278.04,31884.92,99.98
936,ORD00936,Apparel,Ahmedabad,Bangalore,South India,Road - Medium Truck,2355,5.06,0.1,1191.63,5,0,89777.08,13947.81,94.04
937,ORD00937,Electronics,Kolkata,Mumbai,West India,Road - Heavy Truck,1145,5.66,0.08,518.46,1,0,64611.16,23458.85,97.41
938,ORD00938,Apparel,Kolkata,Chennai,West India,Road - Medium Truck,968,0.51,0.1,49.37,3,0,7280.08,1979.16,99.75
939,ORD00939,Apparel,Mumbai,Hyderabad,North India,Road - Heavy Truck,501,5.17,0.08,207.21,5,0,26329.63,2976.83,98.96
940,ORD00940,Groceries,Hyderabad,Bangalore,West India,Rail,397,9.27,0.02,73.6,3,0,90080.72,19695.98,99.63
941,ORD00941,Apparel,Ahmedabad,Hyderabad,East India,Road - Medium Truck,1285,8.98,0.1,1153.93,2,0,64352.04,20200.0,94.23
942,ORD00942,Groceries,Ahmedabad,Ahmedabad,North India,Road - Heavy Truck,658,7.99,0.08,420.59,3,0,78889.48,28086.49,97.9
943,ORD00943,Furniture,Pune,Hyderabad,East India,Road - Heavy Truck,1190,5.99,0.08,570.25,3,0,18743.44,5680.84,97.15
944,ORD00944,Furniture,Pune,Pune,West India,Air,1745,4.53,0.6,4742.91,3,0,62165.6,12993.78,76.29
945,ORD00945,Pharmaceuticals,Chennai,Mumbai,South India,Air,992,5.56,0.6,3309.31,7,0,41539.59,9375.93,83.45
946,ORD00946,Electronics,Delhi,Hyderabad,East India,Rail,120,0.53,0.02,1.27,3,0,39427.85,10165.37,99.99
947,ORD00947,Furniture,Chennai,Chennai,North India,Road - Medium Truck,640,3.3,0.1,211.2,7,0,84348.97,19784.04,98.94
948,ORD00948,Apparel,Delhi,Mumbai,North India,Road - Medium Truck,636,1.61,0.1,102.4,7,0,40858.77,16020.56,99.49
949,ORD00949,Furniture,Mumbai,Delhi,West India,Air,697,8.46,0.6,3537.97,2,0,7867.64,2284.97,82.31
950,ORD00950,Apparel,Ahmedabad,Pune,East India,Road - Medium Truck,1974,7.77,0.1,1533.8,12,1,75638.0,13279.6,82.33
951,ORD00951,Electronics,Bangalore,Bangalore,North India,Air,104,7.92,0.6,494.21,11,1,32243.06,11389.34,87.53
952,ORD00952,Pharmaceuticals,Kolkata,Chennai,West India,Air,1910,8.41,0.6,9637.86,10,1,57644.81,8712.7,41.81
953,ORD00953,Furniture,Pune,Delhi,South India,Road - Medium Truck,426,3.08,0.1,131.21,3,0,54542.6,5815.45,99.34
954,ORD00954,Groceries,Ahmedabad,Hyderabad,West India,Air,2340,2.25,0.6,3159.0,12,1,62482.92,23545.89,74.2
955,ORD00955,Electronics,Mumbai,Hyderabad,East India,Air,1571,2.07,0.6,1951.18,2,0,66431.48,22691.72,90.24
956,ORD00956,Electronics,Kolkata,Chennai,South India,Road - Heavy Truck,716,2.78,0.08,159.24,10,1,56448.95,21473.42,89.2
957,ORD00957,Groceries,Delhi,Delhi,East India,Road - Heavy Truck,398,2.78,0.08,88.52,10,1,97783.0,22544.94,89.56
958,ORD00958,Pharmaceuticals,Chennai,Hyderabad,West India,Road - Heavy Truck,84,9.46,0.08,63.57,7,0,98151.45,17127.05,99.68
959,ORD00959,Electronics,Bangalore,Delhi,West India,Rail,448,9.75,0.02,87.36,9,1,36475.23,4779.96,89.56
960,ORD00960,Electronics,Mumbai,Chennai,South India,Air,203,6.07,0.6,739.33,8,1,32561.34,11544.25,86.3
961,ORD00961,Pharmaceuticals,Hyderabad,Ahmedabad,South India,Road - Medium Truck,709,7.8,0.1,553.02,12,1,99374.58,24795.35,87.23
962,ORD00962,Groceries,Chennai,Chennai,North India,Rail,1814,3.26,0.02,118.27,11,1,8801.23,1638.54,89.41
963,ORD00963,Pharmaceuticals,Mumbai,Ahmedabad,North India,Road - Medium Truck,2087,5.89,0.1,1229.24,5,0,14253.57,5637.54,93.85
964,ORD00964,Apparel,Mumbai,Mumbai,South India,Air,1260,3.48,0.6,2630.88,6,0,20339.89,6426.69,86.85
965,ORD00965,Furniture,Mumbai,Ahmedabad,North India,Air,1988,2.95,0.6,3518.76,8,1,97955.96,16755.96,72.41
966,ORD00966,Furniture,Ahmedabad,Hyderabad,East India,Rail,1692,8.66,0.02,293.05,11,1,43858.16,9389.81,88.53
967,ORD00967,Electronics,Delhi,Chennai,North India,Rail,1742,1.29,0.02,44.94,11,1,53064.53,17041.77,89.78
968,ORD00968,Furniture,Pune,Ahmedabad,North India,Road - Medium Truck,1240,8.6,0.1,1066.4,2,0,40703.06,9319.37,94.67
969,ORD00969,Furniture,Mumbai,Pune,West India,Rail,2241,4.93,0.02,220.96,2,0,90512.02,23582.37,98.9
970,ORD00970,Furniture,Ahmedabad,Mumbai,East India,Road - Medium Truck,314,4.31,0.1,135.33,8,1,35142.06,3551.76,89.32
971,ORD00971,Apparel,Delhi,Pune,North India,Air,687,0.86,0.6,354.49,4,0,95110.7,33892.3,98.23
972,ORD00972,Groceries,Kolkata,Kolkata,South India,Rail,1989,8.0,0.02,318.24,1,0,25274.98,8506.35,98.41
973,ORD00973,Groceries,Pune,Chennai,East India,Road - Heavy Truck,1171,1.85,0.08,173.31,12,1,43481.51,13500.96,89.13
974,ORD00974,Furniture,Chennai,Hyderabad,West India,Road - Medium Truck,428,8.39,0.1,359.09,5,0,90020.88,24435.24,98.2
975,ORD00975,Pharmaceuticals,Pune,Delhi,South India,Air,708,5.02,0.6,2132.5,12,1,96731.03,26017.24,79.34
976,ORD00976,Apparel,Delhi,Bangalore,West India,Road - Heavy Truck,2419,7.37,0.08,1426.24,12,1,63568.68,19253.7,82.87
977,ORD00977,Apparel,Delhi,Ahmedabad,South India,Road - Medium Truck,1346,5.24,0.1,705.3,7,0,15792.65,1721.51,96.47
978,ORD00978,Groceries,Bangalore,Pune,South India,Air,2419,6.57,0.6,9535.7,4,0,14257.38,4767.86,52.32
979,ORD00979,Apparel,Hyderabad,Delhi,East India,Rail,832,2.49,0.02,41.43,1,0,97315.73,22085.71,99.79
980,ORD00980,Groceries,Pune,Hyderabad,East India,Rail,560,5.27,0.02,59.02,8,1,71435.13,14667.52,89.7
981,ORD00981,Apparel,Bangalore,Bangalore,West India,Air,1425,5.47,0.6,4676.85,7,0,15771.1,5476.61,76.62
982,ORD00982,Electronics,Mumbai,Mumbai,North India,Air,1841,3.21,0.6,3545.77,2,0,65240.19,12354.68,82.27
983,ORD00983,Electronics,Kolkata,Pune,South India,Air,2281,1.48,0.6,2025.53,10,1,14471.7,3860.6,79.87
984,ORD00984,Electronics,Hyderabad,Ahmedabad,West India,Road - Medium Truck,2309,7.88,0.1,1819.49,8,1,41202.58,14063.76,80.9
985,ORD00985,Apparel,Kolkata,Pune,South India,Air,1584,0.57,0.6,541.73,5,0,79308.63,19647.27,97.29
986,ORD00986,Pharmaceuticals,Hyderabad,Hyderabad,South India,Road - Heavy Truck,1748,9.05,0.08,1265.55,6,0,8104.09,3177.82,93.67
987,ORD00987,Pharmaceuticals,Pune,Bangalore,West India,Air,1653,2.8,0.6,2777.04,1,0,23302.74,4815.97,86.11
988,ORD00988,Furniture,Mumbai,Pune,East India,Road - Medium Truck,1353,4.33,0.1,585.85,2,0,54141.32,14552.08,97.07
989,ORD00989,Pharmaceuticals,Bangalore,Delhi,North India,Road - Medium Truck,884,9.51,0.1,840.68,1,0,13859.17,5437.06,95.8
990,ORD00990,Furniture,Chennai,Chennai,East India,Air,584,0.74,0.6,259.3,6,0,98424.35,20635.75,98.7
991,ORD00991,Apparel,Delhi,Kolkata,North India,Road - Medium Truck,1054,5.59,0.1,589.19,7,0,73999.7,11682.39,97.05
992,ORD00992,Electronics,Mumbai,Bangalore,East India,Road - Medium Truck,2423,6.46,0.1,1565.26,10,1,87359.21,32036.42,82.17
993,ORD00993,Groceries,Mumbai,Ahmedabad,North India,Rail,430,9.0,0.02,77.4,4,0,12351.24,1810.85,99.61
994,ORD00994,Groceries,Bangalore,Bangalore,East India,Air,362,1.2,0.6,260.64,6,0,24978.12,6844.7,98.7
995,ORD00995,Apparel,Hyderabad,Ahmedabad,North India,Road - Heavy Truck,2373,9.08,0.08,1723.75,2,0,64965.27,9326.24,91.38
996,ORD00996,Pharmaceuticals,Delhi,Bangalore,South India,Road - Medium Truck,1092,5.46,0.1,596.23,1,0,93025.4,31828.31,97.02
997,ORD00997,Furniture,Kolkata,Kolkata,West India,Rail,938,1.59,0.02,29.83,2,0,7802.27,2796.57,99.85
998,ORD00998,Groceries,Pune,Pune,South India,Road - Medium Truck,1477,9.56,0.1,1412.01,8,1,72267.94,14773.2,82.94
999,ORD00999,Apparel,Bangalore,Chennai,West India,Rail,1201,2.14,0.02,51.4,10,1,96377.77,35576.08,89.74
1000,ORD01000,Pharmaceuticals,Mumbai,Pune,West India,Air,1785,8.89,0.6,9521.19,6,0,61651.33,19635.81,52.39
